-5.985999999999999943e+01 5.610572706104729329e-02 5.044915613765805075e-05
-5.900000000000000000e+01 5.731570576217553947e-02 5.001739112561499483e-05
-5.813999999999999346e+01 5.823537271648366459e-02 4.604822769127436713e-05
-5.728999999999999915e+01 5.929767207913259897e-02 4.917814650959857043e-05
-5.642999999999999261e+01 6.046712332835656178e-02 5.044733594249268258e-05
-5.557000000000000739e+01 6.133136866738094634e-02 5.772689550468188539e-05
-5.472000000000000597e+01 6.255450702206821756e-02 5.097267417313758282e-05
-5.385999999999999943e+01 6.305830529696426767e-02 5.542387457932582471e-05
-5.300000000000000000e+01 6.442191054132702377e-02 4.705537118898889086e-05
-5.213999999999999346e+01 6.532988933128697218e-02 4.756766461518321444e-05
-5.128999999999999915e+01 6.620247726057795767e-02 5.116474860237643142e-05
-5.042999999999999972e+01 6.712109192772759692e-02 5.068572258777668919e-05
-4.957000000000000028e+01 6.788268886100927435e-02 4.826992337836070643e-05
-4.871999999999999886e+01 6.915236665178256525e-02 4.668033513508167365e-05
-4.785999999999999943e+01 6.981005421165728531e-02 4.781392148780154162e-05
-4.700000000000000000e+01 7.088156262245513817e-02 4.205986324287117224e-05
-4.614999999999999858e+01 7.145406660473545279e-02 5.046662983979062744e-05
-4.528999999999999915e+01 7.248648627862633309e-02 5.379823161086735525e-05
-4.442999999999999972e+01 7.299283568363218455e-02 5.122444852514077782e-05
-4.357000000000000028e+01 7.411906528651623915e-02 5.080818853266089017e-05
-4.271999999999999886e+01 7.482839644814731628e-02 5.135979435137401957e-05
-4.185999999999999943e+01 7.557658196827331254e-02 4.924458455117995367e-05
-4.100000000000000000e+01 7.604975999703128542e-02 4.453489310016469564e-05
-4.014999999999999858e+01 7.712757216385361658e-02 5.025239632400795362e-05
-3.928999999999999915e+01 7.770166455006455308e-02 4.906496579966630538e-05
-3.842999999999999972e+01 7.852107896778189045e-02 5.174884979771287062e-05
-3.757999999999999119e+01 7.884695970595685666e-02 4.645752673701199843e-05
-3.671999999999999886e+01 7.974326223931600677e-02 4.921288202560809822e-05
-3.585999999999999943e+01 8.037479057495326706e-02 4.891561350040414649e-05
-3.500000000000000000e+01 8.117129545534551571e-02 4.482626658154394969e-05
-3.414999999999999858e+01 8.148681416279850154e-02 5.348465237974606818e-05
-3.328999999999999915e+01 8.185999336119126335e-02 5.219729958941231454e-05
-3.242999999999999972e+01 8.249237781235226052e-02 4.934940919860453018e-05
-3.157999999999999829e+01 8.329492744413385941e-02 4.843363785069579330e-05
-3.071999999999999886e+01 8.368581285420646776e-02 5.238596001729044980e-05
-2.986000000000000298e+01 8.413476947341966272e-02 4.613026774503848205e-05
-2.901000000000000156e+01 8.469773427791243980e-02 4.934640192845546835e-05
-2.814999999999999858e+01 8.509504460571297446e-02 5.164961205349755108e-05
-2.728999999999999915e+01 8.565712797396479727e-02 4.804080521402611287e-05
-2.642999999999999972e+01 8.595922916343415321e-02 5.126685610327530695e-05
-2.557999999999999829e+01 8.659712955489923258e-02 4.676600811401615163e-05
-2.471999999999999886e+01 8.709691441622074981e-02 4.446233982250834445e-05
-2.385999999999999943e+01 8.741688273411118981e-02 4.656102447551059082e-05
-2.301000000000000156e+01 8.793959776789776750e-02 5.254791330245355208e-05
-2.215000000000000213e+01 8.822417681985077198e-02 4.904756922039038650e-05
-2.128999999999999915e+01 8.896485057024021426e-02 5.038391855843301964e-05
-2.044000000000000128e+01 8.951762615749357666e-02 4.689802516150333054e-05
-1.958000000000000185e+01 8.985216478041795074e-02 5.124139098887244931e-05
-1.871999999999999886e+01 9.014449236663418796e-02 5.243567717430832221e-05
-1.785999999999999943e+01 9.070345368664149699e-02 4.983475123640156124e-05
-1.701000000000000156e+01 9.091716687913392603e-02 5.550601910109128717e-05
-1.614999999999999858e+01 9.167226658671788486e-02 5.442509803458066514e-05
-1.529000000000000092e+01 9.182314278257935891e-02 5.960495088649558134e-05
-1.444000000000000128e+01 9.205273489578617852e-02 6.055956134918961237e-05
-1.358000000000000185e+01 9.267436163671749494e-02 5.770570164838658550e-05
-1.271999999999999886e+01 9.262240683570893696e-02 5.485305661318217146e-05
-1.187000000000000099e+01 9.277011817527947013e-02 5.481438851598456212e-05
-1.100999999999999979e+01 9.328618502938081092e-02 5.898251962912295254e-05
-1.015000000000000036e+01 9.372271723136867128e-02 5.992266898556160846e-05
-9.290000000000000924e+00 9.404106449797026979e-02 5.738087931495127212e-05
-8.439999999999999503e+00 9.475362461232469946e-02 5.596001138941521480e-05
-7.580000000000000071e+00 9.537771495622826556e-02 5.533953770177462561e-05
-6.720000000000000639e+00 9.618936464663263575e-02 6.264913807508636068e-05
-5.870000000000000107e+00 9.767424924109587014e-02 6.106994580444408930e-05
-5.009999999999999787e+00 9.842758685273771124e-02 5.493763858790599674e-05
-4.150000000000000355e+00 9.976623688893307418e-02 5.731167949678619039e-05
-3.300000000000000266e+00 1.004761459179046579e-01 5.494613034160096191e-05
-2.439999999999999947e+00 1.013816195060199266e-01 6.224265586452186331e-05
-1.580000000000000071e+00 1.025675050019518170e-01 5.238142538964200791e-05
-7.199999999999999734e-01 1.039062746721819419e-01 6.104565149350554224e-05
1.199999999999999956e-01 1.043844330720756081e-01 5.294565047929117427e-05
9.800000000000000933e-01 1.048178922053238371e-01 6.029970010809882045e-05
1.840000000000000302e+00 1.045033339414996737e-01 6.029377926097828920e-05
2.689999999999999947e+00 1.036867457928048464e-01 5.491664898326984845e-05
3.549999999999999822e+00 1.033992459375862732e-01 6.042528442508118933e-05
4.410000000000000142e+00 1.024304254151368193e-01 5.529851855731806882e-05
5.270000000000000462e+00 1.018537770149370164e-01 5.804594567319214281e-05
6.120000000000000107e+00 1.015943338762522186e-01 5.691045239684963219e-05
6.980000000000001315e+00 1.004187004569479930e-01 5.987172058868753862e-05
7.839999999999999858e+00 9.964997240190226480e-02 6.038861511456059710e-05
8.689999999999999503e+00 9.846999930841247861e-02 5.994831653507789603e-05
9.550000000000000711e+00 9.749181042587719281e-02 6.013963687179929053e-05
1.041000000000000014e+01 9.630343234871467650e-02 6.115420955268429130e-05
1.125999999999999979e+01 9.542534682852756023e-02 5.840270799554848029e-05
1.212000000000000099e+01 9.451188772345046896e-02 6.011393778027544998e-05
1.298000000000000043e+01 9.376289968113640794e-02 5.740875932007428881e-05
1.384000000000000163e+01 9.332573652719791668e-02 4.753150111787465663e-05
1.469000000000000128e+01 9.217982374599460738e-02 5.048342436158895040e-05
1.554999999999999893e+01 9.148015990010356646e-02 4.684853686097911665e-05
1.641000000000000014e+01 9.099936077090374498e-02 5.284861947607326149e-05
1.726000000000000156e+01 9.038415495055517057e-02 4.534807330113585901e-05
1.812000000000000099e+01 8.971340985910089549e-02 4.843939912458211379e-05
1.898000000000000043e+01 8.926163242772211515e-02 5.354925693323897876e-05
1.983000000000000185e+01 8.904051197394764749e-02 4.988780853202504881e-05
2.069000000000000128e+01 8.858039922099356089e-02 4.605574618793876167e-05
2.154999999999999716e+01 8.814362628634392349e-02 4.524390547751555851e-05
2.241000000000000014e+01 8.773049457131207318e-02 5.073588156772082888e-05
2.326000000000000156e+01 8.723145591762201945e-02 4.748253685497004912e-05
2.412000000000000099e+01 8.696514413984864078e-02 4.758304733352123912e-05
2.498000000000000043e+01 8.636932859556117892e-02 5.356335490895982790e-05
2.583000000000000185e+01 8.601300150819277124e-02 4.674576152123689163e-05
2.669000000000000483e+01 8.547032373599706967e-02 4.629555981609601641e-05
2.754999999999999716e+01 8.499013441034639071e-02 4.432934715558574715e-05
2.839999999999999858e+01 8.448556094478905376e-02 5.072824926303639236e-05
2.926000000000000156e+01 8.411026032822829790e-02 4.811971116452132643e-05
3.011999999999999744e+01 8.353882420780865681e-02 5.078510943097306793e-05
3.098000000000000043e+01 8.297026603074782181e-02 4.744625369055375245e-05
3.183000000000000185e+01 8.256307738912144201e-02 5.325748412348261027e-05
3.268999999999999773e+01 8.199913073216144599e-02 5.000865477732581720e-05
3.354999999999999716e+01 8.128639192054176732e-02 5.002719052915714922e-05
3.440000000000000568e+01 8.066632653267037656e-02 5.491044098807629768e-05
3.525999999999999801e+01 7.992230179271408996e-02 5.011261180370188791e-05
3.611999999999999744e+01 7.954426707815920317e-02 4.817113153769485653e-05
3.696999999999999886e+01 7.858341062990421844e-02 4.782363732909410115e-05
3.782999999999999829e+01 7.820275714199270700e-02 5.331946081401048749e-05
3.868999999999999773e+01 7.733070166120092903e-02 4.707901636926456034e-05
3.955000000000000426e+01 7.683483586238816498e-02 4.753427666433601538e-05
4.040000000000000568e+01 7.599506357681153068e-02 4.929108457786061091e-05
4.125999999999999801e+01 7.522066151347568674e-02 4.687237299686919834e-05
4.211999999999999744e+01 7.470736960089323364e-02 4.117079412748366867e-05
4.296999999999999886e+01 7.367699681461499506e-02 4.635139947991060116e-05
4.382999999999999829e+01 7.303294779267054115e-02 4.580814112955603206e-05
4.468999999999999773e+01 7.222672806750723984e-02 4.973414541839210574e-05
4.553999999999999915e+01 7.134618378449635034e-02 4.794375061331539807e-05
4.640000000000000568e+01 7.033095798704981638e-02 4.942662296829202124e-05
4.725999999999999801e+01 6.959135339472687087e-02 4.926872993095375033e-05
4.812000000000000455e+01 6.884049648870155247e-02 4.593495695288549538e-05
4.896999999999999886e+01 6.778165835301015740e-02 4.887550512669545135e-05
4.982999999999999829e+01 6.686090431696231629e-02 4.803997420331255569e-05
5.068999999999999773e+01 6.599962983960262763e-02 5.110612265350610056e-05
5.153999999999999915e+01 6.485727176266710414e-02 4.779721691996710625e-05
5.240000000000000568e+01 6.410962349834715968e-02 5.035224322593867942e-05
5.326000000000000512e+01 6.263151141900830110e-02 4.533143209125845414e-05
5.410999999999999943e+01 6.192668490572418583e-02 4.729276151315027488e-05
5.497000000000000597e+01 6.087320764474668522e-02 4.844803553866207493e-05
5.582999999999999829e+01 6.001561341021069418e-02 4.741549946162824426e-05
5.668999999999999773e+01 5.889646773369606320e-02 4.803200288765313970e-05
5.753999999999999915e+01 5.783191161742345238e-02 4.744446945519622215e-05
5.840000000000000568e+01 5.684981160343879208e-02 5.309484206848435545e-05
5.926000000000000512e+01 5.578576134874797116e-02 4.689431323236548945e-05
6.010999999999999943e+01 5.452994504092727873e-02 5.110686892706638943e-05
6.097000000000000597e+01 5.350848906475082906e-02 4.657686025861507129e-05
6.182999999999999829e+01 5.235882816274817220e-02 5.341236692648207364e-05
6.267999999999999261e+01 5.127611088415044011e-02 4.528523718026340300e-05
6.353999999999999915e+01 5.020610899945536498e-02 5.260271759998516659e-05
6.440000000000000568e+01 4.916413904846862054e-02 5.186372339818681298e-05
6.526000000000000512e+01 4.774342554450916598e-02 4.519234617163105734e-05
6.610999999999999943e+01 4.667527990098253865e-02 4.895960492971780539e-05
6.696999999999999886e+01 4.564282135663269568e-02 4.580948098769283873e-05
6.782999999999999829e+01 4.422064493153181342e-02 4.362695360062708420e-05
6.868000000000000682e+01 4.286251064803132255e-02 5.562980239255085256e-05
6.954000000000000625e+01 4.178712459567510140e-02 4.695526639202184506e-05
7.040000000000000568e+01 4.060341494994394729e-02 5.104779052836365047e-05
7.125000000000000000e+01 3.950038091722336830e-02 4.901305007543308486e-05
7.210999999999999943e+01 3.800189963032221674e-02 5.930366820089646757e-05
7.296999999999999886e+01 3.682064961847535817e-02 5.117380570843984590e-05
7.382999999999999829e+01 3.588485516651004903e-02 5.393678870689046743e-05
7.468000000000000682e+01 3.538937994118198510e-02 5.004047337437458583e-05
7.554000000000000625e+01 3.632938727539106183e-02 5.706033967145194825e-05
7.640000000000000568e+01 4.020381018698876430e-02 4.695062811097692248e-05
7.725000000000000000e+01 4.659745086309262374e-02 4.755117238973489871e-05
7.810999999999999943e+01 5.104225250283736526e-02 4.662699225281858998e-05
7.896999999999999886e+01 5.418597241411752391e-02 4.818043092703737661e-05
7.982000000000000739e+01 6.196387520331898824e-02 4.505568661324237855e-05
8.068000000000000682e+01 7.381128445726765908e-02 1.208973003931381845e-04
8.154000000000000625e+01 8.405357310385981606e-02 4.768586225378546343e-05
8.239999999999997726e+01 8.789013279987979710e-02 2.032823339174483687e-05
